Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773630269,20,,Aggregated,59.500000,0.000000,32,33,34,34,39,52,73,99,140,150,150,1953,0,32,34.61605852525357,26.953699998557568,145.74000000720844,125.0
1773630270,20,,Aggregated,59.500000,0.000000,32,33,34,34,38,52,72,99,130,150,150,2010,0,32,34.561607114326634,26.953699998557568,145.74000000720844,125.0
1773630271,20,,Aggregated,60.200000,0.000000,32,33,34,34,38,51,72,99,130,150,150,2065,0,32,34.494731138171694,26.953699998557568,145.74000000720844,125.0
1773630272,20,,Aggregated,60.700000,0.000000,32,33,34,34,38,51,72,99,130,150,150,2124,0,32,34.435651647983725,26.953699998557568,145.74000000720844,125.0
1773630273,20,,Aggregated,59.300000,0.000000,32,33,34,34,38,51,72,99,130,150,150,2185,0,32,34.40154933645571,26.953699998557568,145.74000000720844,125.0
1773630274,20,,Aggregated,59.000000,0.000000,32,33,34,34,38,51,72,92,130,150,150,2244,0,32,34.39708391281049,26.953699998557568,145.74000000720844,125.0
1773630275,20,,Aggregated,59.300000,0.000000,32,33,34,34,38,51,72,92,130,150,150,2304,0,32,34.3315172744446,26.953699998557568,145.74000000720844,125.0
1773630276,20,,Aggregated,59.400000,0.000000,32,33,33,34,38,50,71,92,130,150,150,2364,0,32,34.25073109149764,26.953699998557568,145.74000000720844,125.0
1773630277,20,,Aggregated,59.400000,0.000000,32,33,33,34,38,51,72,99,130,150,150,2425,0,32,34.33823756712786,26.953699998557568,145.74000000720844,125.0
1773630278,20,,Aggregated,59.300000,0.000000,32,33,33,34,38,51,72,99,130,150,150,2476,0,32,34.28275767377234,26.953699998557568,145.74000000720844,125.0
1773630279,20,,Aggregated,58.900000,0.000000,32,33,33,34,38,50,72,99,130,150,150,2538,0,32,34.27456757293169,26.953699998557568,145.74000000720844,125.0
1773630280,20,,Aggregated,59.000000,0.000000,32,33,33,34,38,51,72,99,130,150,150,2598,0,32,34.24988479594653,26.953699998557568,145.74000000720844,125.0
1773630281,20,,Aggregated,57.900000,0.000000,32,33,33,34,37,50,71,92,130,150,150,2663,0,32,34.175354787754436,26.944099983666092,145.74000000720844,125.0
1773630282,20,,Aggregated,57.800000,0.000000,32,33,33,34,37,50,71,92,130,150,150,2719,0,32,34.16584225805801,26.944099983666092,145.74000000720844,125.0
1773630283,20,,Aggregated,58.500000,0.000000,32,33,33,34,37,50,71,92,130,150,150,2779,0,32,34.1304348683973,26.944099983666092,145.74000000720844,125.0
1773630284,20,,Aggregated,59.600000,0.000000,32,33,33,34,37,49,70,89,130,150,150,2837,0,32,34.09873457850542,26.944099983666092,145.74000000720844,125.0
1773630285,20,,Aggregated,59.100000,0.000000,32,33,33,34,37,49,70,89,130,150,150,2893,0,32,34.05930103678282,26.944099983666092,145.74000000720844,125.0
1773630286,20,,Aggregated,59.000000,0.000000,32,33,33,34,37,48,69,86,130,150,150,2958,0,32,34.01923438105474,26.64230001391843,145.74000000720844,125.0
1773630287,20,,Aggregated,59.100000,0.000000,32,33,33,34,37,48,69,86,130,150,150,3013,0,32,33.96893577815404,26.64230001391843,145.74000000720844,125.0
1773630288,20,,Aggregated,58.600000,0.000000,32,33,33,34,37,48,69,86,130,150,150,3071,0,32,33.92128580256593,26.64230001391843,145.74000000720844,125.0
1773630289,20,,Aggregated,59.200000,0.000000,32,33,33,34,37,48,68,85,130,150,150,3131,0,32,33.8822407218149,26.64230001391843,145.74000000720844,125.0
1773630291,20,,Aggregated,59.000000,0.000000,32,33,33,34,37,48,68,86,130,150,150,3193,0,32,33.86061099273171,26.64230001391843,145.74000000720844,125.0
1773630292,20,,Aggregated,59.400000,0.000000,32,33,33,34,37,47,66,85,130,150,150,3252,0,32,33.818794218943594,26.64230001391843,145.74000000720844,125.0
