Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773628909,20,,Aggregated,60.100000,0.000000,32,33,33,34,38,83,210,400,420,460,460,1090,0,32,41.05935513758562,26.99609997216612,459.2520999722183,125.0
1773628910,20,,Aggregated,59.100000,0.000000,32,33,33,34,37,74,170,400,420,460,460,1148,0,32,40.58550165487309,26.99609997216612,459.2520999722183,125.0
1773628911,20,,Aggregated,59.500000,0.000000,32,33,33,34,37,71,170,230,420,460,460,1208,0,32,40.26615687094541,26.99609997216612,459.2520999722183,125.0
1773628912,20,,Aggregated,59.000000,0.000000,32,33,33,34,36,69,150,230,420,460,460,1275,0,32,39.834042588367545,26.99609997216612,459.2520999722183,125.0
1773628913,20,,Aggregated,59.100000,0.000000,32,33,33,34,36,68,140,230,420,460,460,1338,0,32,39.61095695069056,26.99609997216612,459.2520999722183,125.0
1773628914,20,,Aggregated,59.400000,0.000000,32,33,33,34,36,65,140,230,420,460,460,1394,0,32,39.313216068781244,26.99609997216612,459.2520999722183,125.0
1773628915,20,,Aggregated,59.900000,0.000000,32,33,33,34,36,63,130,230,420,460,460,1454,0,32,39.107914305248194,26.99609997216612,459.2520999722183,125.0
1773628916,20,,Aggregated,60.600000,0.000000,32,33,33,34,36,61,120,220,420,460,460,1516,0,32,38.807764907486096,26.99609997216612,459.2520999722183,125.0
1773628917,20,,Aggregated,60.200000,0.000000,32,33,33,34,36,60,120,220,420,460,460,1579,0,32,38.549318935781386,26.99609997216612,459.2520999722183,125.0
1773628918,20,,Aggregated,61.100000,0.000000,32,33,33,34,36,58,120,220,420,460,460,1644,0,32,38.32424361287212,26.99609997216612,459.2520999722183,125.0
1773628919,20,,Aggregated,59.900000,0.000000,32,33,33,34,36,56,120,220,420,460,460,1698,0,32,38.15869746751808,26.99609997216612,459.2520999722183,125.0
1773628920,20,,Aggregated,60.900000,0.000000,32,33,33,34,36,55,110,210,420,460,460,1762,0,32,38.027326844424636,26.99609997216612,459.2520999722183,125.0
1773628921,20,,Aggregated,60.500000,0.000000,32,33,33,34,38,61,110,210,420,460,460,1813,0,32,38.32691014871865,26.99609997216612,459.2520999722183,125.0
1773628922,20,,Aggregated,60.700000,0.000000,32,33,34,34,39,61,110,210,420,460,460,1876,0,32,38.33744099118195,26.99609997216612,459.2520999722183,125.0
1773628923,20,,Aggregated,60.700000,0.000000,32,33,34,34,39,60,110,210,420,460,460,1937,0,32,38.17909086190061,26.99609997216612,459.2520999722183,125.0
1773628924,20,,Aggregated,59.800000,0.000000,32,33,34,34,39,60,110,210,420,460,460,1996,0,32,38.08528857693736,26.99609997216612,459.2520999722183,125.0
1773628925,20,,Aggregated,60.100000,0.000000,32,33,34,34,39,60,110,210,410,460,460,2051,0,32,37.97856489495433,26.99609997216612,459.2520999722183,125.0
1773628926,20,,Aggregated,59.600000,0.000000,32,33,34,34,39,60,110,210,410,460,460,2112,0,32,37.862924573732236,26.99609997216612,459.2520999722183,125.0
1773628927,20,,Aggregated,59.700000,0.000000,32,33,34,34,39,59,100,210,410,460,460,2174,0,32,37.751348113922596,26.99609997216612,459.2520999722183,125.0
1773628928,20,,Aggregated,58.600000,0.000000,32,33,34,34,39,58,100,170,410,460,460,2231,0,32,37.59284325404045,26.99609997216612,459.2520999722183,125.0
1773628929,20,,Aggregated,59.300000,0.000000,32,33,34,34,39,56,100,170,410,460,460,2287,0,32,37.465864451033816,26.99609997216612,459.2520999722183,125.0
1773628931,20,,Aggregated,58.500000,0.000000,32,33,34,34,38,56,100,170,410,460,460,2352,0,32,37.32921734678842,26.99609997216612,459.2520999722183,125.0
1773628932,20,,Aggregated,58.500000,0.000000,32,33,34,34,38,56,100,170,410,460,460,2407,0,32,37.268806730138195,26.99609997216612,459.2520999722183,125.0
1773628933,20,,Aggregated,58.500000,0.000000,32,33,34,34,38,56,100,170,410,460,460,2465,0,32,37.20098251508054,26.99609997216612,459.2520999722183,125.0
1773628934,20,,Aggregated,58.900000,0.000000,32,33,34,34,38,56,100,150,410,460,460,2520,0,32,37.14566011908501,26.99609997216612,459.2520999722183,125.0
1773628935,20,,Aggregated,58.300000,0.000000,32,33,34,34,38,54,100,150,410,460,460,2583,0,32,37.0530110337774,26.99609997216612,459.2520999722183,125.0
1773628936,20,,Aggregated,57.800000,0.000000,32,33,34,34,38,54,100,140,410,460,460,2637,0,32,36.98505104292865,26.99609997216612,459.2520999722183,125.0
1773628937,20,,Aggregated,58.200000,0.000000,32,33,33,34,38,53,99,140,410,460,460,2697,0,32,36.86408094176815,26.99609997216612,459.2520999722183,125.0
1773628938,20,,Aggregated,58.400000,0.000000,32,33,33,34,38,53,97,140,410,460,460,2756,0,32,36.77154513785084,26.99609997216612,459.2520999722183,125.0
1773628939,20,,Aggregated,58.000000,0.000000,32,33,33,34,38,53,96,140,410,460,460,2815,0,32,36.710125825894735,26.99609997216612,459.2520999722183,125.0
1773628940,20,,Aggregated,58.000000,0.000000,32,33,33,34,38,53,94,140,410,460,460,2876,0,32,36.63771171773679,26.99609997216612,459.2520999722183,125.0
1773628941,20,,Aggregated,57.600000,0.000000,32,33,34,34,38,53,94,130,410,460,460,2929,0,32,36.65934533974825,26.99609997216612,459.2520999722183,125.0
1773628942,20,,Aggregated,58.300000,0.000000,32,33,34,34,38,53,94,130,410,460,460,2990,0,32,36.60258571915157,26.99609997216612,459.2520999722183,125.0
1773628943,20,,Aggregated,57.600000,0.000000,32,33,33,34,38,52,93,130,400,460,460,3045,0,32,36.50948440069975,26.99609997216612,459.2520999722183,125.0
1773628944,20,,Aggregated,57.800000,0.000000,32,33,33,34,38,52,89,120,400,460,460,3106,0,32,36.44322971672453,26.99609997216612,459.2520999722183,125.0
1773628945,20,,Aggregated,57.700000,0.000000,32,33,33,34,38,52,89,120,400,460,460,3170,0,32,36.40310157733831,26.99609997216612,459.2520999722183,125.0
1773628946,20,,Aggregated,58.400000,0.000000,32,33,33,34,38,52,88,120,400,460,460,3228,0,32,36.336361183419214,26.99609997216612,459.2520999722183,125.0
